agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,3,81,35650.0,166.0,1164.0,3.0
R-AMDP,3,82,36148.0,166.0,1167.0,3.0
R-AMDP,3,83,36646.0,166.0,1170.0,3.0
R-AMDP,3,84,37144.0,166.0,1173.0,3.0
R-AMDP,3,85,37642.0,166.0,1176.0,3.0
R-AMDP,3,86,38140.0,166.0,1179.0,3.0
R-AMDP,3,87,38638.0,166.0,1182.0,3.0
R-AMDP,3,88,39136.0,166.0,1185.0,3.0
R-AMDP,3,89,39634.0,166.0,1188.0,3.0
R-AMDP,3,90,40132.0,166.0,1191.0,3.0
R-AMDP,3,91,40630.0,166.0,1194.0,3.0
R-AMDP,3,92,41128.0,166.0,1197.0,3.0
R-AMDP,3,93,41626.0,166.0,1200.0,3.0
R-AMDP,3,94,42124.0,166.0,1203.0,3.0
R-AMDP,3,95,42622.0,166.0,1206.0,3.0
R-AMDP,3,96,43120.0,166.0,1209.0,3.0
R-AMDP,3,97,43618.0,166.0,1212.0,3.0
R-AMDP,3,98,44116.0,166.0,1215.0,3.0
R-AMDP,3,99,44614.0,166.0,1218.0,3.0
