agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,2,38,4657.0,70.57142857142857,2574.0,7.0
R-AMDP,2,39,5149.0,54.666666666666664,2583.0,9.0
R-AMDP,2,40,5643.0,70.57142857142857,2590.0,7.0
R-AMDP,2,41,6129.0,32.4,2605.0,15.0
R-AMDP,2,42,6623.0,70.57142857142857,2612.0,7.0
R-AMDP,2,43,7117.0,70.57142857142857,2619.0,7.0
R-AMDP,2,44,7607.0,44.54545454545455,2630.0,11.0
R-AMDP,2,45,8101.0,70.57142857142857,2637.0,7.0
R-AMDP,2,46,8595.0,70.57142857142857,2644.0,7.0
R-AMDP,2,47,9089.0,70.57142857142857,2651.0,7.0
R-AMDP,2,48,9581.0,54.666666666666664,2660.0,9.0
R-AMDP,2,49,10069.0,37.53846153846154,2673.0,13.0
R-AMDP,2,50,10561.0,54.666666666666664,2682.0,9.0
R-AMDP,2,51,11053.0,54.666666666666664,2691.0,9.0
R-AMDP,2,52,11545.0,54.666666666666664,2700.0,9.0
R-AMDP,2,53,12039.0,70.57142857142857,2707.0,7.0
R-AMDP,2,54,12531.0,54.666666666666664,2716.0,9.0
R-AMDP,2,55,13023.0,54.666666666666664,2725.0,9.0
R-AMDP,2,56,13517.0,70.57142857142857,2732.0,7.0
R-AMDP,2,57,14007.0,44.54545454545455,2743.0,11.0
R-AMDP,2,58,14499.0,54.666666666666664,2752.0,9.0
R-AMDP,2,59,14993.0,70.57142857142857,2759.0,7.0
R-AMDP,2,60,15487.0,70.57142857142857,2766.0,7.0
R-AMDP,2,61,15979.0,54.666666666666664,2775.0,9.0
R-AMDP,2,62,16471.0,54.666666666666664,2784.0,9.0
R-AMDP,2,63,16965.0,70.57142857142857,2791.0,7.0
R-AMDP,2,64,17459.0,70.57142857142857,2798.0,7.0
R-AMDP,2,65,17953.0,70.57142857142857,2805.0,7.0
R-AMDP,2,66,18447.0,70.57142857142857,2812.0,7.0
R-AMDP,2,67,18929.0,25.36842105263158,2831.0,19.0
R-AMDP,2,68,19419.0,44.54545454545455,2842.0,11.0
R-AMDP,2,69,19911.0,54.666666666666664,2851.0,9.0
R-AMDP,2,70,20405.0,70.57142857142857,2858.0,7.0
R-AMDP,2,71,20899.0,70.57142857142857,2865.0,7.0
R-AMDP,2,72,21385.0,32.4,2880.0,15.0
R-AMDP,2,73,21877.0,54.666666666666664,2889.0,9.0
R-AMDP,2,74,22371.0,70.57142857142857,2896.0,7.0
R-AMDP,2,75,22863.0,54.666666666666664,2905.0,9.0
R-AMDP,2,76,23357.0,70.57142857142857,2912.0,7.0
R-AMDP,2,77,23845.0,37.53846153846154,2925.0,13.0
R-AMDP,2,78,24337.0,54.666666666666664,2934.0,9.0
R-AMDP,2,79,24831.0,70.57142857142857,2941.0,7.0
R-AMDP,2,80,25323.0,54.666666666666664,2950.0,9.0
R-AMDP,2,81,25815.0,54.666666666666664,2959.0,9.0
R-AMDP,2,82,26305.0,44.54545454545455,2970.0,11.0
R-AMDP,2,83,26799.0,70.57142857142857,2977.0,7.0
R-AMDP,2,84,27293.0,70.57142857142857,2984.0,7.0
R-AMDP,2,85,27787.0,70.57142857142857,2991.0,7.0
R-AMDP,2,86,28277.0,44.54545454545455,3002.0,11.0
R-AMDP,2,87,28771.0,70.57142857142857,3009.0,7.0
R-AMDP,2,88,29255.0,28.470588235294116,3026.0,17.0
R-AMDP,2,89,29747.0,54.666666666666664,3035.0,9.0
R-AMDP,2,90,30241.0,70.57142857142857,3042.0,7.0
R-AMDP,2,91,30735.0,70.57142857142857,3049.0,7.0
R-AMDP,2,92,31227.0,54.666666666666664,3058.0,9.0
R-AMDP,2,93,31719.0,54.666666666666664,3067.0,9.0
R-AMDP,2,94,32213.0,70.57142857142857,3074.0,7.0
R-AMDP,2,95,32707.0,70.57142857142857,3081.0,7.0
R-AMDP,2,96,33197.0,44.54545454545455,3092.0,11.0
R-AMDP,2,97,33691.0,70.57142857142857,3099.0,7.0
R-AMDP,2,98,34179.0,37.53846153846154,3112.0,13.0
R-AMDP,2,99,34673.0,70.57142857142857,3119.0,7.0
R-AMDP,3,0,-129.0,-1.29,100.0,100.0
R-AMDP,3,1,-256.0,-1.27,200.0,100.0
R-AMDP,3,2,-398.0,-1.42,300.0,100.0
R-AMDP,3,3,-536.0,-1.38,400.0,100.0
R-AMDP,3,4,-53.0,34.5,414.0,14.0
R-AMDP,3,5,355.0,5.368421052631579,490.0,76.0
R-AMDP,3,6,750.0,4.438202247191011,579.0,89.0
R-AMDP,3,7,1244.0,70.57142857142857,586.0,7.0
R-AMDP,3,8,1730.0,32.4,601.0,15.0
R-AMDP,3,9,2222.0,54.666666666666664,610.0,9.0
R-AMDP,3,10,2716.0,70.57142857142857,617.0,7.0
R-AMDP,3,11,3200.0,28.470588235294116,634.0,17.0
R-AMDP,3,12,3694.0,70.57142857142857,641.0,7.0
R-AMDP,3,13,4186.0,54.666666666666664,650.0,9.0
R-AMDP,3,14,4680.0,70.57142857142857,657.0,7.0
R-AMDP,3,15,5170.0,44.54545454545455,668.0,11.0
R-AMDP,3,16,5658.0,37.53846153846154,681.0,13.0
R-AMDP,3,17,6150.0,54.666666666666664,690.0,9.0
R-AMDP,3,18,6634.0,28.470588235294116,707.0,17.0
R-AMDP,3,19,7128.0,70.57142857142857,714.0,7.0
R-AMDP,3,20,7620.0,54.666666666666664,723.0,9.0
R-AMDP,3,21,8114.0,70.57142857142857,730.0,7.0
R-AMDP,3,22,8608.0,70.57142857142857,737.0,7.0
R-AMDP,3,23,9102.0,70.57142857142857,744.0,7.0
R-AMDP,3,24,9596.0,70.57142857142857,751.0,7.0
R-AMDP,3,25,10086.0,44.54545454545455,762.0,11.0
R-AMDP,3,26,10580.0,70.57142857142857,769.0,7.0
R-AMDP,3,27,11074.0,70.57142857142857,776.0,7.0
R-AMDP,3,28,11566.0,54.666666666666664,785.0,9.0
R-AMDP,3,29,12060.0,70.57142857142857,792.0,7.0
R-AMDP,3,30,12554.0,70.57142857142857,799.0,7.0
R-AMDP,3,31,13048.0,70.57142857142857,806.0,7.0
R-AMDP,3,32,13542.0,70.57142857142857,813.0,7.0
R-AMDP,3,33,14034.0,54.666666666666664,822.0,9.0
R-AMDP,3,34,14524.0,44.54545454545455,833.0,11.0
R-AMDP,3,35,15018.0,70.57142857142857,840.0,7.0
R-AMDP,3,36,15510.0,54.666666666666664,849.0,9.0
R-AMDP,3,37,15996.0,32.4,864.0,15.0
R-AMDP,3,38,16482.0,32.4,879.0,15.0
R-AMDP,3,39,16976.0,70.57142857142857,886.0,7.0
R-AMDP,3,40,17470.0,70.57142857142857,893.0,7.0
R-AMDP,3,41,17962.0,54.666666666666664,902.0,9.0
R-AMDP,3,42,18456.0,70.57142857142857,909.0,7.0
R-AMDP,3,43,18950.0,70.57142857142857,916.0,7.0
R-AMDP,3,44,19442.0,54.666666666666664,925.0,9.0
R-AMDP,3,45,19936.0,70.57142857142857,932.0,7.0
R-AMDP,3,46,20426.0,44.54545454545455,943.0,11.0
R-AMDP,3,47,20920.0,70.57142857142857,950.0,7.0
R-AMDP,3,48,21406.0,32.4,965.0,15.0
R-AMDP,3,49,21898.0,54.666666666666664,974.0,9.0
R-AMDP,3,50,22392.0,70.57142857142857,981.0,7.0
R-AMDP,3,51,22886.0,70.57142857142857,988.0,7.0
R-AMDP,3,52,23380.0,70.57142857142857,995.0,7.0
R-AMDP,3,53,23874.0,70.57142857142857,1002.0,7.0
R-AMDP,3,54,24368.0,70.57142857142857,1009.0,7.0
R-AMDP,3,55,24856.0,37.53846153846154,1022.0,13.0
R-AMDP,3,56,25346.0,44.54545454545455,1033.0,11.0
R-AMDP,3,57,25840.0,70.57142857142857,1040.0,7.0
R-AMDP,3,58,26326.0,32.4,1055.0,15.0
R-AMDP,3,59,26818.0,54.666666666666664,1064.0,9.0
R-AMDP,3,60,27308.0,44.54545454545455,1075.0,11.0
R-AMDP,3,61,27800.0,54.666666666666664,1084.0,9.0
R-AMDP,3,62,28294.0,70.57142857142857,1091.0,7.0
R-AMDP,3,63,28780.0,32.4,1106.0,15.0
R-AMDP,3,64,29274.0,70.57142857142857,1113.0,7.0
R-AMDP,3,65,29768.0,70.57142857142857,1120.0,7.0
R-AMDP,3,66,30260.0,54.666666666666664,1129.0,9.0
R-AMDP,3,67,30754.0,70.57142857142857,1136.0,7.0
R-AMDP,3,68,31246.0,54.666666666666664,1145.0,9.0
R-AMDP,3,69,31740.0,70.57142857142857,1152.0,7.0
R-AMDP,3,70,32232.0,54.666666666666664,1161.0,9.0
R-AMDP,3,71,32726.0,70.57142857142857,1168.0,7.0
R-AMDP,3,72,33220.0,70.57142857142857,1175.0,7.0
R-AMDP,3,73,33714.0,70.57142857142857,1182.0,7.0
R-AMDP,3,74,34208.0,70.57142857142857,1189.0,7.0
R-AMDP,3,75,34702.0,70.57142857142857,1196.0,7.0
R-AMDP,3,76,35196.0,70.57142857142857,1203.0,7.0
R-AMDP,3,77,35690.0,70.57142857142857,1210.0,7.0
R-AMDP,3,78,36184.0,70.57142857142857,1217.0,7.0
R-AMDP,3,79,36674.0,44.54545454545455,1228.0,11.0
R-AMDP,3,80,37168.0,70.57142857142857,1235.0,7.0
R-AMDP,3,81,37660.0,54.666666666666664,1244.0,9.0
R-AMDP,3,82,38154.0,70.57142857142857,1251.0,7.0
R-AMDP,3,83,38648.0,70.57142857142857,1258.0,7.0
